MAK31	0.0	0.0	0.0
SAT4	0.0	0.0	0.0
MRC1	0.0	0.0	0.0
SRO9	0.0	0.0	0.0
STE50	0.0	0.0	0.0
BIK1	0.0	0.0	0.0
DCC1	0.0	0.0	0.0
SNF5	0.0	0.0	0.0
MSI1	0.0	0.0	0.0
YBR285W	0.0	0.0	0.0
PAF1	0.0	0.0	0.0
DPB3	0.0	0.0	0.0
RIF1	0.0	0.0	0.0
CHK1	0.0	0.0	0.0
ISW1	0.0	0.0	0.0
SWC5	0.0	0.0	0.0
HTL1	0.0	0.0	0.0
RIM1	0.0	0.0	0.0
SNT1	0.0	0.0	0.0
THR4	0.0	0.0	0.0
MBP1	0.0	0.0	0.0
SIT4	0.0	0.0	0.0
SIR2	0.0	0.0	0.0
PUS9	0.0	0.0	0.0
GPR1	0.0	0.0	0.0
SLX5	0.0	0.0	0.0
PTC1	0.0	0.0	0.0
MED2	0.0	0.0	0.0
NHP10	0.0	0.0	0.0
OCA4	0.0	0.0	0.0
KIN82	0.0	0.0	0.0
CSM1	0.0	0.0	0.0
TUP1	0.0	0.0	0.0
PAT1	0.0	0.0	0.0
RAD18	0.0	0.0	0.0
HPC2	0.0	0.0	0.0
SWD3	0.0	0.0	0.0
RXT3	0.0	0.0	0.0
SLA1	0.0	0.0	0.0
PIN4	0.0	0.0	0.0
EDE1	0.0	0.0	0.0
URA7	0.0	0.0	0.0
HAP3	0.0	0.0	0.0
APN2	0.0	0.0	0.0
FUS3	0.0	0.0	0.0
HIR1	0.0	0.0	0.0
LDB7	0.0	0.0	0.0
IRA1	0.0	0.0	0.0
KIN3	0.0	0.0	0.0
SWD1	0.0	0.0	0.0
NUP60	0.0	0.0	0.0
PEX22	0.0	0.0	0.0
AIM1	0.0	0.0	0.0
CLN3	0.0	0.0	0.0
CCR4	0.0	0.0	0.0
PTH2	0.0	0.0	0.0
UBP13	0.0	0.0	0.0
NUP170	0.0	0.0	0.0
PET112	0.0	0.0	0.0
PTC4	0.0	0.0	0.0
SIF2	0.0	0.0	0.0
MMS4	0.0	0.0	0.0
VPS15	0.0	0.0	0.0
RXT2	0.0	0.0	0.0
TEC1	0.0	0.0	0.0
UBC4	0.0	0.0	0.0
SPT7	0.0	0.0	0.0
UBP14	0.0	0.0	0.0
MUM2	0.0	0.0	0.0
HHT1	0.0	0.0	0.0
HHF1	0.0	0.0	0.0
NTH2	0.0	0.0	0.0
RTG3	0.0	0.0	0.0
TEL1	0.0	0.0	0.0
BRE1	0.0	0.0	0.0
VAM6	0.0	0.0	0.0
VPS4	0.0	0.0	0.0
IPK1	0.0	0.0	0.0
EAF1	0.0	0.0	0.0
MSN5	0.0	0.0	0.0
SWR1	0.0	0.0	0.0
IRC3	0.0	0.0	0.0
PEP7	0.0	0.0	0.0
SWA2	0.0	0.0	0.0
MCM21	0.0	0.0	0.0
SUM1	0.0	0.0	0.0
EBS1	0.0	0.0	0.0
YDR306C	0.0	0.0	0.0
HDA2	0.0	0.0	0.0
RTT103	0.0	0.0	0.0
PEX10	0.0	0.0	0.0
SWM1	0.0	0.0	0.0
PEX5	0.0	0.0	0.0
SIR4	0.0	0.0	0.0
ESC2	0.0	0.0	0.0
